id,date,time,timestamp,dayOfWeek,holiday,dayId,value
330,2013-07-04,10:15:00,2013-07-04 10:15:00,4,0,4,57194.371786
331,2013-07-04,10:30:00,2013-07-04 10:30:00,4,0,4,57747.935134
332,2013-07-04,10:45:00,2013-07-04 10:45:00,4,0,4,56908.552444
333,2013-07-04,11:00:00,2013-07-04 11:00:00,4,0,4,55841.777364
334,2013-07-04,11:15:00,2013-07-04 11:15:00,4,0,4,55838.792251
335,2013-07-04,11:30:00,2013-07-04 11:30:00,4,0,4,57250.598732
336,2013-07-04,11:45:00,2013-07-04 11:45:00,4,0,4,58101.847522
337,2013-07-04,12:00:00,2013-07-04 12:00:00,4,0,4,58884.240013
338,2013-07-04,12:15:00,2013-07-04 12:15:00,4,0,4,59422.599031
339,2013-07-04,12:30:00,2013-07-04 12:30:00,4,0,4,59714.977829
340,2013-07-04,12:45:00,2013-07-04 12:45:00,4,0,4,59742.210096
341,2013-07-04,13:00:00,2013-07-04 13:00:00,4,0,4,60628.824918
342,2013-07-04,13:15:00,2013-07-04 13:15:00,4,0,4,60681.953623
343,2013-07-04,13:30:00,2013-07-04 13:30:00,4,0,4,59845.992304
344,2013-07-04,13:45:00,2013-07-04 13:45:00,4,0,4,59022.579949
345,2013-07-04,14:00:00,2013-07-04 14:00:00,4,0,4,57320.528477
